,DateGen,ExpDate,ITM Maximum Pain,All Maxpain,Top 5 Calls,Top 5 Puts,highestOIstrike,ITM P/C Ratio,All P/C Ratio
12,2023-02-21,2023-03-24,450.0,455.0,"{422.0: 6058, 455.0: 3549, 410.0: 2079, 408.0: 1980, 424.0: 1498}","{365.0: 3778, 392.0: 2935, 395.0: 2907, 405.0: 2811, 400.0: 2643}","{422.0: 6091, 410.0: 4369, 365.0: 3779, 455.0: 3549, 408.0: 3393}",1.834350149366769,1.834350149366769
13,2023-02-21,2023-03-31,370.0,325.0,"{410.0: 21127, 450.0: 21058, 420.0: 18991, 400.0: 12421, 442.0: 9568}","{325.0: 121358, 345.0: 56638, 305.0: 52405, 350.0: 50367, 390.0: 38308}","{325.0: 121423, 345.0: 57259, 305.0: 52430, 350.0: 50719, 370.0: 42237}",2.7928090182833873,2.7928090182833873
14,2023-02-21,2023-04-21,435.0,270.0,"{420.0: 36696, 435.0: 29650, 430.0: 27511, 405.0: 22441, 425.0: 20134}","{390.0: 74309, 365.0: 67979, 360.0: 63323, 380.0: 60549, 385.0: 48751}","{390.0: 80034, 365.0: 68192, 400.0: 67338, 380.0: 65499, 360.0: 64822}",3.5717612633119047,3.5717612633119047
15,2023-02-21,2023-05-19,455.0,300.0,"{435.0: 34494, 415.0: 14783, 460.0: 14624, 430.0: 9376, 400.0: 6726}","{400.0: 51571, 385.0: 26638, 370.0: 26221, 360.0: 23749, 355.0: 21197}","{400.0: 58297, 435.0: 43674, 415.0: 32874, 385.0: 27047, 370.0: 26505}",3.6267315732350314,3.6267315732350314
16,2023-02-21,2023-06-16,440.0,150.0,"{420.0: 39097, 400.0: 31221, 410.0: 29619, 440.0: 24585, 390.0: 20759}","{400.0: 84258, 345.0: 82451, 360.0: 76306, 380.0: 59605, 150.0: 45095}","{400.0: 115479, 345.0: 82645, 360.0: 81688, 420.0: 72614, 380.0: 67614}",1.8352163931055752,1.8352163931055752
17,2023-02-21,2023-06-30,300.0,525.0,"{525.0: 12911, 500.0: 8684, 495.0: 6901, 450.0: 5678, 435.0: 5672}","{385.0: 18875, 360.0: 8976, 400.0: 8682, 350.0: 8448, 330.0: 8398}","{385.0: 19834, 525.0: 12911, 400.0: 12046, 350.0: 9509, 360.0: 9222}",1.5905349242525808,1.5905349242525808
18,2023-02-21,2023-07-21,425.0,150.0,"{450.0: 11894, 440.0: 8110, 445.0: 7150, 420.0: 6361, 500.0: 6208}","{360.0: 13732, 350.0: 13710, 400.0: 11738, 380.0: 10799, 365.0: 8953}","{360.0: 13842, 350.0: 13732, 400.0: 13078, 450.0: 11953, 380.0: 10850}",2.5756634669678147,2.5756634669678147
19,2023-02-21,2023-09-15,430.0,250.0,"{420.0: 17226, 460.0: 7731, 410.0: 6475, 400.0: 6320, 415.0: 5851}","{400.0: 25942, 360.0: 25135, 370.0: 23671, 380.0: 18890, 340.0: 17735}","{400.0: 32262, 360.0: 25307, 370.0: 24024, 390.0: 22630, 380.0: 19722}",2.9504589817777385,2.9504589817777385
20,2023-02-21,2023-09-29,350.0,315.0,"{470.0: 1174, 450.0: 990, 390.0: 958, 350.0: 841, 440.0: 827}","{315.0: 1916, 320.0: 1649, 290.0: 1214, 390.0: 1085, 400.0: 1061}","{390.0: 2043, 315.0: 1921, 470.0: 1804, 320.0: 1672, 400.0: 1561}",1.5830901811766303,1.5830901811766303
21,2023-02-21,2023-12-15,450.0,660.0,"{660.0: 35055, 480.0: 28341, 550.0: 16091, 540.0: 13362, 500.0: 13288}","{410.0: 33446, 400.0: 33164, 350.0: 30401, 320.0: 27571, 300.0: 24685}","{400.0: 44730, 410.0: 38622, 660.0: 35055, 350.0: 32225, 480.0: 28371}",1.201004600228069,1.201004600228069
22,2023-02-21,2023-12-29,327.0,300.0,"{460.0: 566, 485.0: 529, 490.0: 511, 425.0: 478, 510.0: 405}","{300.0: 1104, 400.0: 560, 270.0: 486, 365.0: 482, 350.0: 430}","{300.0: 1174, 400.0: 632, 460.0: 590, 485.0: 529, 425.0: 516}",1.2707299787384834,1.2707299787384834
23,2023-02-21,2024-01-19,375.0,720.0,"{430.0: 20228, 720.0: 14192, 440.0: 13758, 460.0: 12830, 500.0: 9920}","{400.0: 18273, 345.0: 17565, 350.0: 17225, 385.0: 16222, 300.0: 15980}","{400.0: 25589, 430.0: 22461, 385.0: 19869, 345.0: 18072, 350.0: 18006}",1.2314545667257624,1.2314545667257624
24,2023-02-21,2024-03-15,305.0,515.0,"{515.0: 2528, 430.0: 2004, 415.0: 574, 360.0: 320, 365.0: 264}","{360.0: 2254, 410.0: 2147, 200.0: 463, 415.0: 361, 350.0: 316}","{360.0: 2574, 515.0: 2528, 410.0: 2247, 430.0: 2059, 415.0: 935}",0.8403116883116883,0.8403116883116883
25,2023-02-21,2024-06-21,345.0,550.0,"{430.0: 17753, 550.0: 12341, 525.0: 11009, 535.0: 10572, 545.0: 10147}","{400.0: 14125, 365.0: 12547, 410.0: 8139, 385.0: 7775, 380.0: 7356}","{430.0: 23576, 400.0: 19513, 410.0: 13458, 365.0: 12628, 550.0: 12341}",0.5826334655145544,0.5826334655145544
26,2023-02-21,2024-12-20,205.0,150.0,"{600.0: 10779, 450.0: 9207, 460.0: 8059, 455.0: 7873, 400.0: 6999}","{380.0: 17356, 270.0: 14308, 150.0: 13053, 350.0: 9985, 120.0: 7983}","{380.0: 19084, 270.0: 14343, 400.0: 13144, 150.0: 13070, 600.0: 10780}",1.2921064628116563,1.2921064628116563
27,2023-02-21,2025-01-17,450.0,210.0,"{400.0: 1222, 385.0: 618, 425.0: 605, 375.0: 591, 500.0: 563}","{400.0: 2141, 380.0: 2137, 350.0: 1204, 340.0: 1180, 410.0: 1037}","{400.0: 3363, 380.0: 2607, 340.0: 1364, 350.0: 1304, 450.0: 1262}",1.5778172549625396,1.5778172549625396
28,2023-02-21,2025-03-21,200.0,360.0,"{400.0: 214, 620.0: 83, 450.0: 79, 380.0: 70, 200.0: 64}","{360.0: 1518, 395.0: 758, 250.0: 355, 180.0: 157, 400.0: 93}","{360.0: 1540, 395.0: 803, 250.0: 394, 400.0: 307, 180.0: 209}",3.045714285714286,3.045714285714286
29,2023-02-21,2025-12-19,150.0,600.0,"{600.0: 2702, 400.0: 1670, 415.0: 1174, 550.0: 1147, 410.0: 968}","{295.0: 924, 370.0: 802, 270.0: 678, 305.0: 580, 160.0: 479}","{600.0: 2706, 400.0: 2022, 415.0: 1302, 405.0: 1280, 410.0: 1190}",0.7393396020118085,0.7393396020118085
